endpoint_id,url,content,station,latitude,longitude,receiver_mode,region_id,expected_content_type
isee_mos_2026061201_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061201_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061202_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061202_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061203_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061203_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061204_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061204_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061205_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061205_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061206_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061206_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061207_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061207_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061208_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061208_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061209_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061209_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061210_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061210_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061211_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061211_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061212_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061212_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061213_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061213_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061214_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061214_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061215_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061215_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061216_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061216_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061217_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061217_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061218_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061218_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061219_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061219_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061220_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061220_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061221_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061221_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061222_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061222_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061223_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061223_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061300_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061300_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061301_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061301_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061302_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061302_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061303_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061303_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061304_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061304_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061305_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061305_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061306_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061306_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061307_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061307_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061308_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061308_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061309_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061309_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061310_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061310_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061311_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061311_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061312_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061312_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061313_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061313_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061314_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061314_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061315_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061315_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061316_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061316_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061317_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061317_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061318_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061318_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061319_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061319_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061320_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061320_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061321_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061321_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061322_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061322_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061323_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061323_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061400_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061400_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061401_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061401_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061402_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061402_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061403_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061403_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061404_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061404_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061405_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061405_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061406_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061406_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061407_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061407_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061408_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061408_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061409_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061409_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061410_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061410_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061411_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061411_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061412_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061412_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061413_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061413_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061414_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061414_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061415_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061415_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061416_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061416_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061417_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061417_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061418_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061418_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061419_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061419_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061420_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061420_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061421_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061421_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061422_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061422_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061423_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061423_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061501_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061501_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061502_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061502_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061503_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061503_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061504_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061504_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061505_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061505_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061506_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061506_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061507_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061507_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061508_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061508_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061509_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061509_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061510_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061510_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061511_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061511_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061512_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061512_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061513_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061513_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061514_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061514_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061515_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061515_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061516_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061516_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061517_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061517_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061518_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061518_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061519_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061519_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061520_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061520_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061521_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061521_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061522_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061522_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061523_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061523_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061600_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061600_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061601_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061601_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061602_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061602_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061603_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061603_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061604_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061604_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061605_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061605_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061606_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061606_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061607_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061607_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061608_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061608_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061609_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061609_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061610_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061610_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061611_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061611_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061612_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061612_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061613_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061613_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061614_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061614_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061615_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061615_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061616_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061616_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061617_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061617_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061618_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061618_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061619_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061619_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061620_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061620_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061621_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061621_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061622_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061622_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061623_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061623_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061700_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061700_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061701_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061701_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026061702_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026061702_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
